village.nom,fiche_acheteur.date,fiche_acheteur.collecte_poids1,nombre_sortie_vente
Baly,2022-01-13,28,3
Baly,2022-01-13,28,3
Baly,2022-01-13,30,2
Baly,2022-01-13,41,3
Baly,2022-01-13,48,3
Baly,2022-01-15,12,2
Baly,2022-01-15,22,2
Baly,2022-01-15,22,3
Baly,2022-01-15,24,3
Baly,2022-01-15,48,3
Baly,2022-01-16,16,2
Baly,2022-01-16,24,2
Baly,2022-01-16,32,2
Baly,2022-01-16,34,2
Baly,2022-01-16,38,3
Baly,2022-01-20,10,2
Baly,2022-01-20,12,2
Baly,2022-01-20,25,3
Baly,2022-01-20,29,3
Baly,2022-01-20,43,3
Baly,2022-01-22,15,2
Baly,2022-01-22,20,2
Baly,2022-01-22,29,2
Baly,2022-01-22,38,3
Baly,2022-01-22,48,3
Baly,2022-01-23,13,2
Baly,2022-01-23,22,2
Baly,2022-01-23,29,3
Baly,2022-01-23,37,3
Baly,2022-01-23,38,3
Baly,2022-01-25,12,2
Baly,2022-01-25,24,2
Baly,2022-01-25,31,3
Baly,2022-01-25,34,3
Baly,2022-01-25,38,3
Baly,2022-01-29,20,3
Baly,2022-01-29,30,3
Baly,2022-01-29,40,2
Baly,2022-01-29,56,2
Baly,2022-01-29,60,2
Baly,2022-01-31,24,2
Baly,2022-01-31,29,3
Baly,2022-01-31,32,3
Baly,2022-01-31,34,3
Baly,2022-01-31,35,3
Baly,2022-02-02,10,2
Baly,2022-02-02,12,2
Baly,2022-02-02,30,3
Baly,2022-02-02,32,3
Baly,2022-02-02,33,2
Baly,2022-02-02,39,3
Baly,2022-02-02,42,2
Baly,2022-02-02,42,3
Baly,2022-02-02,50,2
Baly,2022-02-02,60,3
Baly,2022-02-06,13,2
Baly,2022-02-06,22,2
Baly,2022-02-06,25,2
Baly,2022-02-06,25,3
Baly,2022-02-06,33,3
Baly,2022-02-07,15,2
Baly,2022-02-07,20,2
Baly,2022-02-07,26,3
Baly,2022-02-07,28,3
Baly,2022-02-07,30,3
Baly,2022-02-09,19,3
Baly,2022-02-09,29,3
Baly,2022-02-09,32,2
Baly,2022-02-09,32,2
Baly,2022-02-09,52,3
Baly,2022-02-11,30,2
Baly,2022-02-11,38,2
Baly,2022-02-11,40,2
Baly,2022-02-11,45,3
Baly,2022-02-11,60,3
Baly,2022-02-13,14,2
Baly,2022-02-13,24,3
Baly,2022-02-13,26,2
Baly,2022-02-13,32,3
Baly,2022-02-13,68,3
Baly,2022-02-14,8,2
Baly,2022-02-14,10,2
Baly,2022-02-14,18,3
Baly,2022-02-14,20,3
Baly,2022-02-14,22,3
Baly,2022-02-17,14,2
Baly,2022-02-17,18,2
Baly,2022-02-17,34,3
Baly,2022-02-17,38,3
Baly,2022-02-17,42,3
Baly,2022-02-19,8,2
Baly,2022-02-19,12,2
Baly,2022-02-19,39,3
Baly,2022-02-19,41,3
Baly,2022-02-19,48,3
Baly,2022-02-22,11,2
Baly,2022-02-22,18,2
Baly,2022-02-22,45,3
Baly,2022-02-22,51,3
Baly,2022-02-22,52,3
Baly,2022-02-23,13,2
Baly,2022-02-23,14,2
Baly,2022-02-23,28,3
Baly,2022-02-23,32,3
Baly,2022-02-23,48,3
Baly,2022-02-26,10,2
Baly,2022-02-26,21,3
Baly,2022-02-26,28,3
Baly,2022-02-26,36,3
Baly,2022-02-26,42,3
Baly,2022-02-28,5,1
Baly,2022-02-28,12,2
Baly,2022-02-28,24,3
Baly,2022-02-28,42,3
Baly,2022-02-28,66,3
Baly,2022-03-07,18,2
Baly,2022-03-07,18,3
Baly,2022-03-07,23,3
Baly,2022-03-07,29,3
Baly,2022-03-07,41,3
Baly,2022-03-08,8,2
Baly,2022-03-08,21,2
Baly,2022-03-08,24,2
Baly,2022-03-08,32,3
Baly,2022-03-08,52,3
Baly,2022-03-11,12,2
Baly,2022-03-11,18,2
Baly,2022-03-11,20,3
Baly,2022-03-11,21,3
Baly,2022-03-11,23,3
Baly,2022-03-13,9,2
Baly,2022-03-13,12,2
Baly,2022-03-13,28,2
Baly,2022-03-13,28,3
Baly,2022-03-13,34,3
Baly,2022-03-16,13,2
Baly,2022-03-16,15,2
Baly,2022-03-16,24,3
Baly,2022-03-16,36,3
Baly,2022-03-16,42,3
Baly,2022-03-18,12,2
Baly,2022-03-18,14,2
Baly,2022-03-18,22,3
Baly,2022-03-18,41,3
Baly,2022-03-18,65,3
Baly,2022-03-21,17,2
Baly,2022-03-21,21,2
Baly,2022-03-21,37,3
Baly,2022-03-21,38,3
Baly,2022-03-21,41,3
Baly,2022-03-22,11,2
Baly,2022-03-22,18,3
Baly,2022-03-22,23,3
Baly,2022-03-22,28,2
Baly,2022-03-22,50,3
Baly,2022-03-25,12,2
Baly,2022-03-25,12,2
Baly,2022-03-25,14,2
Baly,2022-03-25,14,3
Baly,2022-03-25,23,2
Baly,2022-03-25,23,3
Baly,2022-03-25,28,3
Baly,2022-03-25,28,3
Baly,2022-03-25,34,3
Baly,2022-03-25,34,3
Baly,2022-03-26,8,1
Baly,2022-03-26,8,1
Baly,2022-03-26,18,2
Baly,2022-03-26,18,2
Baly,2022-03-26,24,3
Baly,2022-03-26,24,3
Baly,2022-03-26,31,3
Baly,2022-03-26,32,3
Baly,2022-03-26,37,3
Baly,2022-03-26,37,3
Baly,2022-03-28,10,2
Baly,2022-03-28,13,2
Baly,2022-03-28,24,3
Baly,2022-03-28,29,2
Baly,2022-03-28,45,3
Baly,2022-03-30,22,2
Baly,2022-03-30,23,3
Baly,2022-03-30,26,2
Baly,2022-03-30,29,3
Baly,2022-03-30,34,3
Baly,2022-04-02,22,2
Baly,2022-04-02,24,3
Baly,2022-04-02,26,2
Baly,2022-04-02,34,3
Baly,2022-04-02,36,3
Baly,2022-04-03,15,2
Baly,2022-04-03,26,3
Baly,2022-04-03,29,2
Baly,2022-04-03,32,3
Baly,2022-04-03,38,3
Baly,2022-04-05,12,2
Baly,2022-04-05,18,2
Baly,2022-04-05,23,3
Baly,2022-04-05,24,2
Baly,2022-04-05,26,3
Baly,2022-04-07,10,2
Baly,2022-04-07,13,2
Baly,2022-04-07,21,2
Baly,2022-04-07,23,3
Baly,2022-04-07,28,3
Baly,2022-04-10,12,2
Baly,2022-04-10,21,2
Baly,2022-04-10,26,3
Baly,2022-04-10,31,3
Baly,2022-04-10,36,3
Baly,2022-04-12,12,2
Baly,2022-04-12,14,2
Baly,2022-04-12,24,3
Baly,2022-04-12,31,3
Baly,2022-04-12,36,3
Baly,2022-04-18,24,2
Baly,2022-04-18,24,3
Baly,2022-04-18,24,3
Baly,2022-04-18,26,3
Baly,2022-04-18,28,2
Baly,2022-04-19,10,2
Baly,2022-04-19,13,2
Baly,2022-04-19,21,3
Baly,2022-04-19,24,3
Baly,2022-04-19,32,3
Baly,2022-04-22,12,2
Baly,2022-04-22,18,2
Baly,2022-04-22,22,2
Baly,2022-04-22,31,3
Baly,2022-04-22,34,3
Baly,2022-04-23,8,2
Baly,2022-04-23,12,2
Baly,2022-04-23,19,3
Baly,2022-04-23,26,3
Baly,2022-04-23,28,3
Baly,2022-05-02,10,2
Baly,2022-05-02,11,3
Baly,2022-05-02,13,2
Baly,2022-05-02,18,4
Baly,2022-05-02,22,3
Baly,2022-05-02,23,3
Baly,2022-05-02,24,4
Baly,2022-05-02,26,3
Baly,2022-05-02,31,3
Baly,2022-05-02,31,3
Baly,2022-05-04,12,2
Baly,2022-05-04,14,2
Baly,2022-05-04,19,3
Baly,2022-05-04,28,3
Baly,2022-05-04,32,3
Baly,2022-05-06,8,4
Baly,2022-05-06,10,3
Baly,2022-05-06,13,3
Baly,2022-05-06,21,4
Baly,2022-05-06,30,3
Baly,2022-05-08,12,2
Baly,2022-05-08,16,3
Baly,2022-05-08,18,3
Baly,2022-05-08,28,3
Baly,2022-05-08,32,3
Baly,2022-05-10,9,2
Baly,2022-05-10,21,3
Baly,2022-05-10,24,3
Baly,2022-05-10,28,2
Baly,2022-05-10,34,3
Baly,2022-05-12,19,3
Baly,2022-05-12,22,3
Baly,2022-05-12,22,3
Baly,2022-05-12,26,3
Baly,2022-05-12,29,3
Baly,2022-05-12,30,2
Baly,2022-05-12,31,2
Baly,2022-05-12,32,3
Baly,2022-05-12,37,3
Baly,2022-05-15,10,3
Baly,2022-05-15,13,2
Baly,2022-05-15,22,3
Baly,2022-05-15,34,3
Baly,2022-05-15,36,3
Baly,2022-05-16,12,2
Baly,2022-05-16,20,2
Baly,2022-05-16,24,3
Baly,2022-05-16,29,3
Baly,2022-05-16,38,3
Baly,2022-05-18,18,3
Baly,2022-05-18,20,2
Baly,2022-05-18,24,3
Baly,2022-05-18,25,2
Baly,2022-05-18,36,3
Baly,2022-05-20,14,2
Baly,2022-05-20,23,3
Baly,2022-05-20,24,3
Baly,2022-05-20,28,3
Baly,2022-05-20,48,3
Baly,2022-05-23,20,3
Baly,2022-05-23,25,3
Baly,2022-05-23,28,3
Baly,2022-05-23,30,3
Baly,2022-05-23,40,3
Baly,2022-05-27,8,3
Baly,2022-05-27,14,3
Baly,2022-05-27,18,3
Baly,2022-05-27,20,3
Baly,2022-05-27,21,2
Baly,2022-05-27,23,3
Baly,2022-05-27,23,3
Baly,2022-05-27,25,3
Baly,2022-05-27,27,2
Baly,2022-05-27,28,3
Baly,2022-05-27,30,3
Baly,2022-05-27,32,3
Baly,2022-05-27,40,2
Baly,2022-05-27,55,3
Baly,2022-05-27,60,3
Befandefa,2021-08-14,3,1
Befandefa,2021-08-16,0.5,1
Befandefa,2021-08-16,1,1
Befandefa,2021-08-16,2,1
Befandefa,2021-08-16,3,1
Befandefa,2021-08-16,3.5,1
Befandefa,2021-08-17,0.5,1
Befandefa,2021-08-17,1,1
Befandefa,2021-08-17,2,1
Befandefa,2021-08-17,2,1
Befandefa,2021-08-17,3,1
Befandefa,2021-08-30,0.5,1
Befandefa,2021-08-30,1.5,1
Befandefa,2021-08-30,2.5,1
Befandefa,2021-08-30,4,1
Befandefa,2021-08-30,9.5,1
Befandefa,2021-08-31,1.5,1
Befandefa,2021-08-31,2,1
Befandefa,2021-08-31,4.5,1
Befandefa,2021-08-31,4.5,1
Befandefa,2021-08-31,7.5,1
Befandefa,2021-09-05,3,1
Befandefa,2021-09-05,4,1
Befandefa,2021-09-05,5,1
Befandefa,2021-09-05,6,1
Befandefa,2021-09-05,7.5,1
Befandefa,2021-09-06,1.5,1
Befandefa,2021-09-06,2,1
Befandefa,2021-09-06,2,1
Befandefa,2021-09-06,2.5,1
Befandefa,2021-09-06,4,1
Befandefa,2021-09-13,2.5,1
Befandefa,2021-09-13,2.5,1
Befandefa,2021-09-13,3.5,1
Befandefa,2021-09-13,4,1
Befandefa,2021-09-13,4,1
Befandefa,2022-01-03,3,1
Befandefa,2022-01-03,3.5,1
Befandefa,2022-01-03,4,1
Befandefa,2022-01-03,5.5,1
Befandefa,2022-01-03,11,1
Befandefa,2022-01-04,2,1
Befandefa,2022-01-04,2,1
Befandefa,2022-01-04,2.5,1
Befandefa,2022-01-04,3.5,1
Befandefa,2022-01-04,4.5,1
Befandefa,2022-01-04,5,1
Befandefa,2022-01-10,2.5,1
Befandefa,2022-01-10,3,1
Befandefa,2022-01-10,3,1
Befandefa,2022-01-10,11.5,1
Befandefa,2022-01-10,19.5,1
Befandefa,2022-01-11,1,1
Befandefa,2022-01-11,1.5,1
Befandefa,2022-01-11,2,1
Befandefa,2022-01-11,2,1
Befandefa,2022-01-17,1.5,1
Befandefa,2022-01-17,2,1
Befandefa,2022-01-17,2.5,1
Befandefa,2022-01-17,5,1
Befandefa,2022-01-18,1,1
Befandefa,2022-01-18,2,1
Befandefa,2022-01-18,3,1
Befandefa,2022-01-18,4.5,1
Befandefa,2022-01-18,7,1
Befandefa,2022-01-24,1,1
Befandefa,2022-01-24,2,1
Befandefa,2022-01-24,5,1
Befandefa,2022-01-24,10,1
Befandefa,2022-01-25,1,1
Befandefa,2022-01-25,1,1
Befandefa,2022-01-25,1.5,1
Befandefa,2022-01-25,2,1
Befandefa,2022-01-25,2,1
Befandefa,2022-01-31,1,1
Befandefa,2022-01-31,2,1
Befandefa,2022-01-31,2,1
Befandefa,2022-01-31,2.5,1
Befandefa,2022-01-31,5,1
Befandefa,2022-02-01,1,1
Befandefa,2022-02-01,1.5,1
Befandefa,2022-02-01,2.5,1
Befandefa,2022-02-01,2.5,1
Befandefa,2022-02-01,4,1
Befandefa,2022-02-21,1,1
Befandefa,2022-02-21,2,1
Befandefa,2022-02-21,2,1
Befandefa,2022-02-21,2,1
Befandefa,2022-02-21,2.5,1
Befandefa,2022-02-22,1,1
Befandefa,2022-02-22,6.5,1
Befandefa,2022-02-22,14,4
Befandefa,2022-02-22,18,3
Befandefa,2022-02-22,23,4
Befandefa,2022-02-27,15,3
Befandefa,2022-02-28,1,1
Befandefa,2022-02-28,3,1
Befandefa,2022-02-28,10,3
Befandefa,2022-02-28,13,3
Befandefa,2022-03-01,1,1
Befandefa,2022-03-01,1,1
Befandefa,2022-03-01,1,1
Befandefa,2022-03-01,3,1
Befandefa,2022-03-01,6,1
Befandefa,2022-03-01,55,1
Befandefa,2022-03-07,1,1
Befandefa,2022-03-07,1,1
Befandefa,2022-03-07,4,1
Befandefa,2022-03-07,5,1
Befandefa,2022-03-08,1,1
Befandefa,2022-03-08,2,1
Befandefa,2022-03-08,3,1
Befandefa,2022-03-08,4,1
Befandefa,2022-03-08,9,1
Befandefa,2022-03-14,1,1
Befandefa,2022-03-14,2,1
Befandefa,2022-03-14,2,1
Befandefa,2022-03-14,3,1
Befandefa,2022-03-14,3,1
Befandefa,2022-03-15,1,1
Befandefa,2022-03-15,2,1
Befandefa,2022-03-15,2,1
Befandefa,2022-03-15,3,1
Befandefa,2022-03-15,4,1
Befandefa,2022-03-21,1,1
Befandefa,2022-03-21,2,1
Befandefa,2022-03-21,2,1
Befandefa,2022-03-21,3,1
Befandefa,2022-03-21,10,3
Befandefa,2022-03-22,2,1
Befandefa,2022-03-22,2,1
Befandefa,2022-03-22,3,1
Befandefa,2022-03-22,4,1
Befandefa,2022-03-22,4,1
Befandefa,2022-03-28,1,1
Befandefa,2022-03-28,2,1
Befandefa,2022-03-28,2,1
Befandefa,2022-03-28,4,1
Befandefa,2022-03-28,5,1
Befandefa,2022-03-29,1,1
Befandefa,2022-03-29,1,1
Befandefa,2022-03-29,2,1
Befandefa,2022-03-29,2,1
Befandefa,2022-03-29,2,1
Befandefa,2022-04-04,2.5,1
Befandefa,2022-04-04,7.5,3
Befandefa,2022-04-04,9.5,3
Befandefa,2022-04-04,12,3
Befandefa,2022-04-04,15,3
Befandefa,2022-04-05,2,1
Befandefa,2022-04-05,2.5,1
Befandefa,2022-04-05,3,1
Befandefa,2022-04-05,5,1
Befandefa,2022-04-05,6,1
Befandefa,2022-04-10,2,1
Befandefa,2022-04-10,2.5,1
Befandefa,2022-04-10,4.5,1
Befandefa,2022-04-10,5,1
Befandefa,2022-04-11,2,1
Befandefa,2022-04-11,2.5,1
Befandefa,2022-04-11,2.5,1
Befandefa,2022-04-11,3,1
Befandefa,2022-04-11,4,1
Befandefa,2022-04-25,2,1
Befandefa,2022-04-25,3,1
Befandefa,2022-04-25,4,1
Befandefa,2022-04-25,4,1
Befandefa,2022-04-25,6,1
Befandefa,2022-04-26,0.5,1
Befandefa,2022-04-26,1,1
Befandefa,2022-04-26,3,1
Befandefa,2022-04-26,3,1
Befandefa,2022-04-26,4,1
Befandefa,2022-05-02,0.5,1
Befandefa,2022-05-02,1,1
Befandefa,2022-05-02,1.5,1
Befandefa,2022-05-02,3,1
Befandefa,2022-05-02,9,1
Befandefa,2022-05-03,1,1
Befandefa,2022-05-03,1.5,1
Befandefa,2022-05-03,1.5,1
Befandefa,2022-05-03,2.5,1
Befandefa,2022-05-03,10,2
Befandefa,2022-05-09,0.5,1
Befandefa,2022-05-09,1,1
Befandefa,2022-05-09,1.5,1
Befandefa,2022-05-09,2,1
Befandefa,2022-05-09,3,1
Befandefa,2022-05-10,1,1
Befandefa,2022-05-10,1.5,1
Befandefa,2022-05-10,2,1
Befandefa,2022-05-10,2.5,1
Befandefa,2022-05-10,3.5,1
Befandefa,2022-05-16,0.5,1
Befandefa,2022-05-16,1,1
Befandefa,2022-05-16,1,1
Befandefa,2022-05-16,2.5,1
Befandefa,2022-05-17,1.5,1
Befandefa,2022-05-17,2,1
Befandefa,2022-05-17,2,1
Befandefa,2022-05-17,2.5,1
Befandefa,2022-05-17,3.5,1
Befandefa,2022-05-23,1.5,1
Befandefa,2022-05-23,2,1
Befandefa,2022-05-23,2.5,1
Befandefa,2022-05-23,3,1
Befandefa,2022-05-23,5.5,1
Befandefa,2022-05-24,1,1
Befandefa,2022-05-24,1.5,1
Befandefa,2022-05-24,2.5,1
Befandefa,2022-05-24,3,1
Befandefa,2022-05-24,6.5,1
Befandefa,2022-05-30,0.5,1
Befandefa,2022-05-30,1,1
Befandefa,2022-05-30,2,1
Befandefa,2022-05-30,2.5,1
Befandefa,2022-05-30,3,1
Befandefa,2022-05-31,1,1
Befandefa,2022-05-31,2,1
Befandefa,2022-05-31,2.5,1
Befandefa,2022-05-31,3.5,1
Befandefa,2022-05-31,4,1
Befandefa,2022-06-06,1.5,1
Befandefa,2022-06-06,2,1
Befandefa,2022-06-06,2.5,1
Befandefa,2022-06-06,2.5,1
Befandefa,2022-06-06,3,1
Befandefa,2022-06-07,0.5,1
Befandefa,2022-06-07,2,1
Befandefa,2022-06-07,3.5,1
Befandefa,2022-06-07,3.5,1
Befandefa,2022-06-07,5,1
Befandefa,2022-06-13,1,1
Befandefa,2022-06-13,1.5,1
Befandefa,2022-06-13,2.5,1
Befandefa,2022-06-13,3,1
Befandefa,2022-06-13,3.5,1
Befandefa,2022-06-14,2,1
Befandefa,2022-06-14,2,1
Befandefa,2022-06-14,2,1
Befandefa,2022-06-14,3,1
Befotaka,2021-08-23,0.5,1
Befotaka,2021-08-23,0.5,1
Befotaka,2021-08-23,4,1
Befotaka,2021-09-06,0.5,1
Befotaka,2021-09-06,0.5,1
Befotaka,2021-09-06,1.5,1
Befotaka,2021-09-06,1.5,1
Befotaka,2021-09-06,2,1
Befotaka,2021-09-06,2,1
Befotaka,2021-09-06,3.5,1
Befotaka,2021-09-10,0.5,1
Befotaka,2021-09-10,1,1
Befotaka,2021-09-10,3,1
Befotaka,2021-09-13,1,1
Befotaka,2021-09-13,3,1
Befotaka,2021-09-13,3,1
Befotaka,2021-09-13,3.5,1
Befotaka,2021-09-13,5,1
Befotaka,2021-09-18,1.5,1
Befotaka,2021-09-18,2,1
Befotaka,2021-09-18,2,1
Befotaka,2021-09-18,2,1
Befotaka,2021-09-18,3,1
Befotaka,2021-09-20,0.5,1
Befotaka,2021-09-20,1,1
Befotaka,2021-09-20,3,1
Befotaka,2021-09-20,4,1
Befotaka,2021-09-20,5,1
Befotaka,2021-12-20,1.5,1
Befotaka,2021-12-20,3.5,1
Befotaka,2021-12-20,3.5,1
Befotaka,2021-12-20,4.5,1
Befotaka,2021-12-20,5,1
Befotaka,2021-12-24,1,1
Befotaka,2021-12-24,2,1
Befotaka,2021-12-24,2,1
Befotaka,2021-12-24,3.5,1
Befotaka,2021-12-24,4.5,1
Befotaka,2021-12-27,0.5,1
Befotaka,2021-12-27,2.5,1
Befotaka,2021-12-27,4,1
Befotaka,2021-12-27,4,1
Befotaka,2021-12-27,5,1
Befotaka,2022-01-03,2,1
Befotaka,2022-01-03,2,1
Befotaka,2022-01-03,3,1
Befotaka,2022-01-03,3.5,1
Befotaka,2022-01-03,5,1
Befotaka,2022-01-07,0.5,1
Befotaka,2022-01-07,2.5,1
Befotaka,2022-01-07,3,1
Befotaka,2022-01-07,4,1
Befotaka,2022-01-07,5.5,1
Befotaka,2022-01-10,1.5,1
Befotaka,2022-01-10,2.5,1
Befotaka,2022-01-10,3,1
Befotaka,2022-01-10,4,1
Befotaka,2022-01-10,4.5,1
Befotaka,2022-01-14,0.5,1
Befotaka,2022-01-14,1.5,1
Befotaka,2022-01-14,3.5,1
Befotaka,2022-01-14,3.5,1
Befotaka,2022-01-14,4.5,1
Befotaka,2022-01-17,0.5,1
Befotaka,2022-01-17,1.5,1
Befotaka,2022-01-17,2,1
Befotaka,2022-01-17,2.5,1
Befotaka,2022-01-17,3.5,1
Befotaka,2022-01-21,0.5,1
Befotaka,2022-01-21,1,1
Befotaka,2022-01-21,4,1
Befotaka,2022-01-21,5,1
Befotaka,2022-01-24,1,1
Befotaka,2022-01-24,2,1
Befotaka,2022-01-24,2,1
Befotaka,2022-01-24,4,1
Befotaka,2022-01-24,4.5,1
Befotaka,2022-01-28,0.5,1
Befotaka,2022-01-28,1,1
Befotaka,2022-01-28,2,1
Befotaka,2022-01-28,3.5,1
Befotaka,2022-01-28,4,1
Befotaka,2022-02-01,0.5,1
Befotaka,2022-02-01,0.5,1
Befotaka,2022-02-01,1.5,1
Befotaka,2022-02-01,3.5,1
Befotaka,2022-02-01,4.5,1
Befotaka,2022-02-04,0.5,1
Befotaka,2022-02-04,0.5,1
Befotaka,2022-02-04,1,1
Befotaka,2022-02-04,1,1
Befotaka,2022-02-04,2,1
Befotaka,2022-02-04,2,1
Befotaka,2022-02-04,2.5,1
Befotaka,2022-02-04,3.5,1
Befotaka,2022-02-04,4,1
Befotaka,2022-02-04,5,1
Befotaka,2022-02-09,3,1
Befotaka,2022-02-09,3,1
Befotaka,2022-02-09,3,1
Befotaka,2022-02-09,4,1
Befotaka,2022-02-09,5,1
Befotaka,2022-02-14,2,1
Befotaka,2022-02-14,2,1
Befotaka,2022-02-14,2,1
Befotaka,2022-02-14,3,1
Befotaka,2022-02-14,3,1
Befotaka,2022-02-18,1,1
Befotaka,2022-02-18,2,1
Befotaka,2022-02-18,2,1
Befotaka,2022-02-18,3,1
Befotaka,2022-02-18,3,1
Befotaka,2022-02-21,2,1
Befotaka,2022-02-21,2,1
Befotaka,2022-02-21,4,1
Befotaka,2022-02-21,5,1
Befotaka,2022-02-21,5,1
Befotaka,2022-02-25,2,1
Befotaka,2022-02-25,3,2
Befotaka,2022-02-25,5,1
Befotaka,2022-02-25,5,2
Befotaka,2022-02-25,5,2
Befotaka,2022-03-14,2,1
Befotaka,2022-03-14,2,1
Befotaka,2022-03-14,2,1
Befotaka,2022-03-14,4,1
Befotaka,2022-03-14,5,1
Befotaka,2022-03-18,1,1
Befotaka,2022-03-18,1,1
Befotaka,2022-03-18,2,1
Befotaka,2022-03-18,3,1
Befotaka,2022-03-18,3,1
Befotaka,2022-03-21,1,1
Befotaka,2022-03-21,2,1
Befotaka,2022-03-21,3,1
Befotaka,2022-03-21,4,1
Befotaka,2022-03-21,5,2
Befotaka,2022-03-25,1,1
Befotaka,2022-03-25,3,1
Befotaka,2022-03-25,3,1
Befotaka,2022-03-25,5,2
Befotaka,2022-03-25,6,2
Befotaka,2022-03-28,3,1
Befotaka,2022-03-28,3,1
Befotaka,2022-03-28,4,1
Befotaka,2022-03-28,5,1
Befotaka,2022-03-28,5,1
Befotaka,2022-03-31,1,1
Befotaka,2022-03-31,3,1
Befotaka,2022-03-31,4,1
Befotaka,2022-03-31,5,1
Befotaka,2022-03-31,5,1
Befotaka,2022-04-01,1,1
Befotaka,2022-04-01,1.5,1
Befotaka,2022-04-01,2.5,1
Befotaka,2022-04-01,3,1
Befotaka,2022-04-01,3,1
Befotaka,2022-04-04,0.5,1
Befotaka,2022-04-04,1.5,1
Befotaka,2022-04-04,2,1
Befotaka,2022-04-04,3.5,1
Befotaka,2022-04-04,4.5,1
Befotaka,2022-04-08,1.5,1
Befotaka,2022-04-08,2,1
Befotaka,2022-04-08,3,1
Befotaka,2022-04-08,3.5,1
Befotaka,2022-04-08,3.5,1
Befotaka,2022-04-11,0.5,1
Befotaka,2022-04-11,1,1
Befotaka,2022-04-11,2,1
Befotaka,2022-04-11,2.5,1
Befotaka,2022-04-11,3,1
Befotaka,2022-04-15,0.5,1
Befotaka,2022-04-15,1,1
Befotaka,2022-04-15,2,1
Befotaka,2022-04-15,3,1
Befotaka,2022-04-15,3.5,1
Befotaka,2022-04-18,1,1
Befotaka,2022-04-18,1.5,1
Befotaka,2022-04-18,3,1
Befotaka,2022-04-18,3.5,1
Befotaka,2022-04-18,4,1
Befotaka,2022-04-22,0.5,1
Befotaka,2022-04-22,1.5,1
Befotaka,2022-04-22,3,1
Befotaka,2022-04-22,3.5,1
Befotaka,2022-04-22,4,1
Befotaka,2022-04-25,1,1
Befotaka,2022-04-25,1.5,1
Befotaka,2022-04-25,2,1
Befotaka,2022-04-25,2.5,1
Befotaka,2022-04-25,3,1
Befotaka,2022-04-29,2,1
Befotaka,2022-04-29,2.5,1
Befotaka,2022-04-29,3,1
Befotaka,2022-04-29,3,1
Befotaka,2022-04-29,4,1
Befotaka,2022-05-02,1,1
Befotaka,2022-05-02,1.5,1
Befotaka,2022-05-02,2.5,1
Befotaka,2022-05-02,5,1
Befotaka,2022-05-06,0.5,1
Befotaka,2022-05-06,1,1
Befotaka,2022-05-06,2,1
Befotaka,2022-05-06,2,1
Befotaka,2022-05-06,3.5,1
Befotaka,2022-05-09,0.5,1
Befotaka,2022-05-09,1,1
Befotaka,2022-05-09,1.5,1
Befotaka,2022-05-09,1.5,1
Befotaka,2022-05-09,3,1
Befotaka,2022-05-13,0.5,1
Befotaka,2022-05-13,1,1
Befotaka,2022-05-13,1.5,1
Befotaka,2022-05-13,1.5,1
Befotaka,2022-05-13,2,1
Befotaka,2022-05-16,1.5,1
Befotaka,2022-05-16,2,1
Befotaka,2022-05-16,3,1
Befotaka,2022-05-16,4,1
Befotaka,2022-05-16,4,1
Befotaka,2022-05-20,0.5,1
Befotaka,2022-05-20,1,1
Befotaka,2022-05-20,1,1
Befotaka,2022-05-20,1.5,1
Befotaka,2022-05-20,3,1
Befotaka,2022-05-21,2,1
Befotaka,2022-05-23,1,1
Befotaka,2022-05-23,1,1
Befotaka,2022-05-23,2.5,1
Befotaka,2022-05-23,3,1
Befotaka,2022-05-23,4,1
Befotaka,2022-05-27,0.5,1
Befotaka,2022-05-27,1,1
Befotaka,2022-05-27,1,1
Befotaka,2022-05-27,1.5,1
Befotaka,2022-05-27,2,1
Befotaka,2022-05-30,1.5,1
Befotaka,2022-05-30,1.5,1
Befotaka,2022-05-30,2,1
Befotaka,2022-05-30,3.5,1
Befotaka,2022-05-30,4,1
Befotaka,2022-06-03,0.5,1
Befotaka,2022-06-03,1,1
Befotaka,2022-06-03,1,1
Befotaka,2022-06-03,1.5,1
Befotaka,2022-06-03,1.5,1
Befotaka,2022-06-06,0.5,1
Befotaka,2022-06-06,0.5,1
Befotaka,2022-06-06,0.5,1
Befotaka,2022-06-06,1.5,1
Befotaka,2022-06-06,2,1
Befotaka,2022-06-06,2.5,1
Befotaka,2022-06-10,0.5,1
Befotaka,2022-06-10,1.5,1
Befotaka,2022-06-10,1.5,1
Befotaka,2022-06-10,3,1
Befotaka,2022-06-10,3,1
Befotaka,2022-06-13,0.5,1
Befotaka,2022-06-13,1,1
Befotaka,2022-06-13,2.5,1
Befotaka,2022-06-13,3.5,1
Befotaka,2022-06-13,4,1
Berokadrokatra,2022-03-14,14,2
Berokadrokatra,2022-03-14,15,3
Berokadrokatra,2022-03-14,15,4
Berokadrokatra,2022-03-14,16,3
Berokadrokatra,2022-03-14,16,4
Berokadrokatra,2022-03-14,18,3
Berokadrokatra,2022-03-14,19,4
Berokadrokatra,2022-03-14,21,4
Berokadrokatra,2022-03-14,22,4
Berokadrokatra,2022-03-14,22,4
Berokadrokatra,2022-03-15,12,2
Berokadrokatra,2022-03-15,17,4
Berokadrokatra,2022-03-15,18,4
Berokadrokatra,2022-03-15,18,4
Berokadrokatra,2022-03-15,18,5
