zone_corecrabe.nom;region.nom;district.nom;commune.nom;fokontany.nom;village.nom;fiche_enqueteur.date;fiche_enqueteur.capture_poids;fiche_enqueteur.crabe_consomme_poids;fiche_enqueteur.crabe_consomme_nombre;fiche_enqueteur.collecte_poids1;fiche_enqueteur.collecte_prix1;fiche_enqueteur.collecte_poids2;fiche_enqueteur.collecte_prix2;fiche_enqueteur.marche_local_poids;fiche_enqueteur.marche_local_prix;date_sortie_de_peche1;nombre_sortie_de_peche1;nombre_de_pirogue_sortie_de_peche1;nom_premier_engin1;nombre_premier_engin1;nom_deuxieme_engin1;nombre_deuxieme_engin1;date_sortie_de_peche2;nombre_sortie_de_peche2;nombre_de_pirogue_sortie_de_peche2;nom_premier_engin2;nombre_premier_engin2;nom_deuxieme_engin2;nombre_deuxieme_engin2;date_sortie_de_peche3;nombre_sortie_de_peche3;nombre_de_pirogue_sortie_de_peche3;nom_premier_engin3;nombre_premier_engin3;nom_deuxieme_engin3;nombre_deuxieme_engin3;nombre_sortie_capture
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-02;2;0;;0;4000;;;2;2000;2022-03-02;0;0;;0;;0;2022-03-01;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-28;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-02;2.5;0;;0.5;4000;;;2;2000;2022-03-02;0;0;;0;;0;2022-03-01;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-28;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-02;3;0;;1.5;4000;;;1.5;2000;2022-03-02;0;0;;0;;0;2022-03-01;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-28;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-02;3;0;;3;4000;;;0;0;2022-03-02;0;0;;0;;0;2022-03-01;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-28;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-08;1;0;;1;4000;;;0;0;2022-03-08;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-03-07;0;0;;0;;0;2022-03-06;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-08;1.5;0;;0;4000;;;1.5;2000;2022-03-08;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-07;0;0;;0;;0;2022-03-06;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-08;2;0;;1.5;4000;;;0.5;2000;2022-03-08;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-07;0;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-06;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-08;2;0;;2;4000;;;0;0;2022-03-08;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-03-07;0;0;;0;;0;2022-03-06;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-08;2.5;0;;2.5;4000;;;0;2000;2022-03-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-07;0;0;;0;;0;2022-03-06;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-08;3.1;0;;2.5;4000;;;0.6;2000;2022-03-08;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-03-07;0;0;;0;;0;2022-03-06;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-08;4.5;0;;2;4000;;;2.5;2000;2022-03-08;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-07;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-06;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-09;1;0;;0;4500;;;1;2000;2022-03-09;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-08;0;0;;0;;0;2022-03-07;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-09;2;0;;1.1;4500;;;0.9;2000;2022-03-09;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-03-08;0;0;;0;;0;2022-03-07;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-09;3.5;0;;1;4000;;;2.5;2000;2022-03-09;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-08;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-07;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-10;0.6;0;;0;4000;;;0.6;2000;2022-03-10;1;0;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-03-09;0;0;;0;;0;2022-03-08;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-10;1;0;;0;4000;;;1;2000;2022-03-10;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-03-09;0;0;;0;;0;2022-03-08;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-10;5;0;;3.5;4000;;;1.5;2000;2022-03-10;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-03-09;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-03-08;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-10;8.5;0;;6;4000;;;2.5;2000;2022-03-10;1;0;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-03-09;0;0;;0;;0;2022-03-08;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-14;1;0;;0;4000;;;1;2000;2022-03-14;1;0;Ligne_a_la_canne_(Vintana,_Vinta);1;;0;2022-03-13;0;0;;0;;0;2022-03-12;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-14;2;0;;0;4000;;;2;2000;2022-03-14;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-13;0;0;;0;;0;2022-03-12;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-14;2;0;;0;4000;;;2;2000;2022-03-14;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-13;0;0;;0;;0;2022-03-12;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-16;0.6;0;;0;4000;;;0.6;2000;2022-03-16;0;0;;0;;0;2022-03-15;1;0;Ligne_a_la_canne_(Vintana,_Vinta);1;;0;2022-03-14;1;0;Ligne_a_la_canne_(Vintana,_Vinta);1;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-16;1;0;;0;4000;;;1;2000;2022-03-16;0;0;;0;;0;2022-03-15;1;0;Ligne_a_la_canne_(Vintana,_Vinta);1;;0;2022-03-14;1;0;Ligne_a_la_canne_(Vintana,_Vinta);1;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-16;1.5;0;;0;4000;;;1.5;2000;2022-03-16;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-03-15;0;0;;0;;0;2022-03-14;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-16;1.6;0;;0;4000;;;1.6;2000;2022-03-16;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-15;0;0;;0;;0;2022-03-14;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-16;2;0;;0;4000;;;2;2000;2022-03-16;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-15;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-14;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-16;2;0;;0;4000;;;2;2000;2022-03-16;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-15;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-14;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-22;1;0;;1;4500;;;0;2000;2022-03-22;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-21;0;0;;0;;0;2022-03-20;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-22;1.9;0;;0;4000;;;1.9;2000;2022-03-22;1;0;Ligne_a_la_canne_(Vintana,_Vinta);1;;0;2022-03-21;0;0;;0;;0;2022-03-20;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-22;2;0;;0;4000;;;2;2000;2022-03-22;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-21;0;0;;0;;0;2022-03-20;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-22;2.6;0;;2.5;4500;;;0.1;2000;2022-03-22;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-21;0;0;;0;;0;2022-03-20;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-23;4;0;;0;4000;;;4;2000;2022-03-23;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-03-22;0;0;;0;;0;2022-03-21;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-28;0.5;0;;0.5;4000;;;0;0;2022-03-28;1;0;Ligne_a_la_canne_(Vintana,_Vinta);1;;0;2022-03-27;0;0;;0;;0;2022-03-26;1;0;Ligne_a_la_canne_(Vintana,_Vinta);1;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-28;0.6;0;;0;4000;;;0.6;2000;2022-03-28;1;0;Ligne_a_la_canne_(Vintana,_Vinta);1;;0;2022-03-27;0;0;;0;;0;2022-03-26;1;0;Ligne_a_la_canne_(Vintana,_Vinta);1;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-28;1.5;0;;0.1;4000;;;1.4;2000;2022-03-28;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-27;0;0;;0;;0;2022-03-26;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-28;2;0;;0;4000;;;2;2000;2022-03-28;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-27;0;0;;0;;0;2022-03-26;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-28;2.5;0;;0.1;4000;;;2.4;2000;2022-03-28;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-27;0;0;;0;;0;2022-03-26;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-28;3.1;0;;0.6;4000;;;2.5;2000;2022-03-28;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-27;0;0;;0;;0;2022-03-26;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-29;1.5;0;;1.5;2500;;;0;2000;2022-03-29;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-28;0;0;;0;;0;2022-03-27;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-29;1.5;0;;1.5;2500;;;0;2000;2022-03-29;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-03-28;0;0;;0;;0;2022-03-27;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-29;1.6;0;;1.6;2500;;;0;2000;2022-03-29;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-28;0;0;;0;;0;2022-03-27;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-29;2;0;;2;2500;;;0;2000;2022-03-29;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-03-28;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-03-27;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-29;2.5;0;;1.5;2500;;;1;2000;2022-03-29;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-28;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-27;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-29;2.5;0;;2.5;2500;;;0;2000;2022-03-29;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-28;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-27;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-29;2.5;0;;2.5;2500;;;0;2000;2022-03-29;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-03-28;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-03-27;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-29;2.5;0;;2.5;2500;;;0;2000;2022-03-29;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-28;0;0;;0;;0;2022-03-27;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-29;3.5;0;;3.5;2500;;;0;2000;2022-03-29;1;1;Nasse_(Treko);1;;0;2022-03-28;0;0;;0;;0;2022-03-27;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-30;0.5;0;;0;4000;;;0.5;2000;2022-03-30;1;0;Ligne_a_la_canne_(Vintana,_Vinta);1;;0;2022-03-29;0;0;;0;;0;2022-03-28;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-30;0.6;0;;0;4000;;;0.6;2000;2022-03-30;1;0;Ligne_a_la_canne_(Vintana,_Vinta);1;;0;2022-03-29;0;0;;0;;0;2022-03-28;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-30;2;0;;1;2500;;;1;2000;2022-03-30;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-29;0;0;;0;;0;2022-03-28;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-30;2.1;0;;1;2500;;;1.1;2000;2022-03-30;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-29;0;0;;0;;0;2022-03-28;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-30;2.5;0;;1;2500;;;1.5;2000;2022-03-30;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-29;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-28;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-30;2.5;0;;2;2500;;;0.5;2000;2022-03-30;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-29;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-28;1;1;Crochet_Vy_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-04-05;1.5;0;0;1;2500;;;0.5;2000;2022-04-05;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-04;0;0;;0;;0;2022-04-03;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-04-05;2;0;0;1;2500;;;1;2000;2022-04-05;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-04-04;0;0;;0;;0;2022-04-03;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-04-05;3;0;0;2;2500;;;1;2000;2022-04-05;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-04;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-03;0;0;;0;;0;2
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-04-05;3;0;0;2;2500;;;1;2000;2022-04-05;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-04;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-03;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;4
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-04-05;3.5;0;0;1.5;2500;;;2;2000;2022-04-05;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-04;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-03;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;3
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-04-05;3.5;0;0;2;2500;;;1.5;2000;2022-04-05;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-04;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-03;0;0;;0;;0;2
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-04-06;2;0;0;2;2500;;;0;2000;2022-04-06;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-04-05;0;0;;0;;0;2022-04-04;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-04-06;2;0;0;2;2500;;;0;2000;2022-04-06;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-05;0;0;;0;;0;2022-04-04;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-04-06;2.5;0;0;2;2500;;;0.5;2000;2022-04-06;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-05;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-04;0;0;;0;;0;2
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-04-06;3;0;0;3;2500;;;0;2000;2022-04-06;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-04-05;0;0;;0;;0;2022-04-04;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-04-06;3.5;0;0;3;2500;;;0.5;2000;2022-04-06;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-04-05;0;0;;0;;0;2022-04-04;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-04-09;2;0;;2;4000;;;0;0;2022-04-09;1;0;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-04-08;0;0;;0;;0;2022-04-07;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-04-09;3;0;;1;4000;;;2;2000;2022-04-09;1;0;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-04-08;0;0;;0;;0;2022-04-07;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-04-11;3.5;0;0;3.5;2500;;;0;2000;2022-04-11;0;0;;0;;0;2022-04-10;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-09;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-04-11;5;0;0;3;2500;;;2;2000;2022-04-11;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-04-10;0;0;;0;;0;2022-04-09;0;0;;0;;0;2
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-04-11;5;0;0;5;2500;;;0;2000;2022-04-11;0;0;;0;;0;2022-04-10;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-09;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-04-11;5.5;0;0;5.5;2500;;;0;2000;2022-04-11;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-04-10;0;0;;0;;0;2022-04-09;0;0;;0;;0;2
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-04-11;8;0;0;6;2500;;;2;2000;2022-04-11;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-04-10;0;0;;0;;0;2022-04-09;0;0;;0;;0;2
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-04-11;15;0;0;14;2500;;;1;2000;2022-04-11;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-04-10;0;0;;0;;0;2022-04-09;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-04-12;1.5;0;0;1.5;2500;;;0;2000;2022-04-12;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-11;0;0;;0;;0;2022-04-10;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-04-12;2;0;0;0;0;2;2500;0;0;2022-04-12;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-11;0;0;;0;;0;2022-04-10;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-04-12;2;0;0;2;2500;;;0;2000;2022-04-12;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-11;0;0;;0;;0;2022-04-10;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-04-12;2.5;0;0;1;2500;;;1.5;2000;2022-04-12;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-11;0;0;;0;;0;2022-04-10;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-04-12;2.9;0;0;2.9;2500;;;0;2000;2022-04-12;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-04-11;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-04-10;0;0;;0;;0;2
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-04-12;3;0;0;0;0;3;2500;0;0;2022-04-12;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-11;0;0;;0;;0;2022-04-10;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-04-12;3;0;0;1.5;2500;;;1.5;2000;2022-04-12;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-11;0;0;;0;;0;2022-04-10;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-04-12;3.5;0;0;2;2500;;;1.5;2000;2022-04-12;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-11;0;0;;0;;0;2022-04-10;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-04-12;4;0;0;1.5;2500;;;2.5;2000;2022-04-12;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-11;0;0;;0;;0;2022-04-10;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-04-12;4;0;0;4;2500;;;0;2000;2022-04-12;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-04-11;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-04-10;0;0;;0;;0;2
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-04-12;5;0;0;2.9;2500;;;2.1;2000;2022-04-12;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-11;0;0;;0;;0;2022-04-10;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-04-13;1.5;0;0;1.5;2500;;;0;2000;2022-04-13;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-12;0;0;;0;;0;2022-04-11;0;0;;0;;0;2
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-04-13;1.6;0;0;1.6;2500;;;0;2000;2022-04-13;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-12;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-11;0;0;;0;;0;2
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-04-13;2;0;0;2;2500;;;0;2000;2022-04-13;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-04-12;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-04-11;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;3
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-04-13;2.5;0;0;2.5;2500;;;0;2000;2022-04-13;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-12;0;0;;0;;0;2022-04-11;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2
