village.nom;fiche_acheteur.date;fiche_acheteur.collecte_poids1;fiche_acheteur.collecte_prix1;fiche_acheteur.collecte_poids2;fiche_acheteur.collecte_prix2;fiche_acheteur.marche_local_poids;fiche_acheteur.marche_local_prix;fiche_acheteur.crabe_non_vendu_poids;fiche_acheteur.crabe_non_vendu_nombre;date_sortie_de_peche1;nombre_sortie_de_peche1;nombre_de_pirogue_sortie_de_peche1;nom_premier_engin1;nombre_premier_engin1;nom_deuxieme_engin1;nombre_deuxieme_engin1;date_sortie_de_peche2;nombre_sortie_de_peche2;nombre_de_pirogue_sortie_de_peche2;nom_premier_engin2;nombre_premier_engin2;nom_deuxieme_engin2;nombre_deuxieme_engin2;date_sortie_de_peche3;nombre_sortie_de_peche3;nombre_de_pirogue_sortie_de_peche3;nom_premier_engin3;nombre_premier_engin3;nom_deuxieme_engin3;nombre_deuxieme_engin3;date_sortie_de_peche4;nombre_sortie_de_peche4;nombre_de_pirogue_sortie_de_peche4;nom_premier_engin4;nombre_premier_engin4;nom_deuxieme_engin4;nombre_deuxieme_engin4;nombre_sortie_vente
Ambohibe;2022-01-03;8;2500;;;0;0;1;3;2022-01-03;1;1;Balance_(Garigary,_Kiriry);26;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-01-02;1;1;Balance_(Garigary,_Kiriry);26;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-01-01;0;0;;0;;0;2021-12-31;0;0;;0;;0;2
Ambohibe;2022-01-03;10;2000;;;0;0;1;2;2022-01-03;1;1;Balance_(Garigary,_Kiriry);18;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-01-02;1;1;Balance_(Garigary,_Kiriry);18;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-01-01;0;0;;0;;0;2021-12-31;0;0;;0;;0;2
Ambohibe;2022-01-03;10;2500;6;1000;0;0;36;6;2022-01-03;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-01-02;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-01-01;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2021-12-31;0;0;;0;;0;2
Ambohibe;2022-01-03;15;2500;;;0;0;2;7;2022-01-03;1;1;Balance_(Garigary,_Kiriry);20;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-01-02;0;0;;0;;0;2022-01-01;1;1;Balance_(Garigary,_Kiriry);20;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2021-12-31;1;1;Balance_(Garigary,_Kiriry);20;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;3
Ambohibe;2022-01-03;18;2500;;;0;0;1;3;2022-01-03;1;1;Balance_(Garigary,_Kiriry);20;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-01-02;1;1;Balance_(Garigary,_Kiriry);20;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-01-01;1;1;Balance_(Garigary,_Kiriry);20;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2021-12-31;0;0;;0;;0;3
Ambohibe;2022-01-03;20;2500;;;0;0;3;10;2022-01-03;1;1;Balance_(Garigary,_Kiriry);20;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-01-02;1;1;Balance_(Garigary,_Kiriry);20;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-01-01;1;1;Balance_(Garigary,_Kiriry);21;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2021-12-31;1;1;Balance_(Garigary,_Kiriry);21;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;4
Ambohibe;2022-01-04;3;2500;3;1000;0;0;18;3;2022-01-04;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-01-03;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-01-02;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-01-01;1;1;Balance_(Garigary,_Kiriry);20;;0;1
Ambohibe;2022-01-04;4;2500;4;1000;0;0;24;4;2022-01-04;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-01-03;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-01-02;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-01-01;1;1;Balance_(Garigary,_Kiriry);20;;0;1
Ambohibe;2022-01-04;5;2500;3;1000;0;0;24;3;2022-01-04;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-01-03;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-01-02;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-01-01;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;1
Ambohibe;2022-01-04;5;2500;4;1000;0;0;18;3;2022-01-04;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-01-03;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-01-02;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-01-01;1;1;Balance_(Garigary,_Kiriry);20;;0;1
Ambohibe;2022-01-04;5;2500;5;1000;0;0;30;5;2022-01-04;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-01-03;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-01-02;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-01-01;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;1
Ambohibe;2022-01-04;6;2500;;;0;0;1;4;2022-01-04;1;1;Balance_(Garigary,_Kiriry);27;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-01-03;0;0;;0;;0;2022-01-02;0;0;;0;;0;2022-01-01;0;0;;0;;0;1
Ambohibe;2022-01-04;10;2500;;;0;0;3;12;2022-01-04;1;1;Balance_(Garigary,_Kiriry);15;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-01-03;1;1;Balance_(Garigary,_Kiriry);15;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-01-02;0;0;;0;;0;2022-01-01;0;0;;0;;0;2
Ambohibe;2022-01-04;15;2500;;;0;0;2;8;2022-01-04;1;1;Balance_(Garigary,_Kiriry);20;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-01-03;1;1;Balance_(Garigary,_Kiriry);20;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-01-02;1;1;Balance_(Garigary,_Kiriry);20;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-01-01;0;0;;0;;0;3
Ambohibe;2022-01-04;25;2500;;;0;0;4;16;2022-01-04;1;1;Balance_(Garigary,_Kiriry);17;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-01-03;1;1;Balance_(Garigary,_Kiriry);17;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-01-02;1;1;Balance_(Garigary,_Kiriry);17;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-01-01;1;1;Balance_(Garigary,_Kiriry);17;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;4
Ambohibe;2022-01-10;3;2500;4;700;0;0;24;4;2022-01-10;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-09;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-08;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-07;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;1
Ambohibe;2022-01-10;3;2500;4;1000;0;0;24;4;2022-01-10;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-09;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-08;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-07;0;0;;0;;0;1
Ambohibe;2022-01-10;4;2500;4;1000;0;0;24;4;2022-01-10;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-09;1;0;Balance_(Garigary,_Kiriry);3;Angady;1;2022-01-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-07;0;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2
Ambohibe;2022-01-10;5;2500;3;1000;0;0;18;3;2022-01-10;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-09;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Crochet_Hazo_(Fingavitra,_Kavitry,_Fiavitry);0;2022-01-07;0;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;1
Ambohibe;2022-01-10;5;2500;3;1000;0;0;18;3;2022-01-10;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-09;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-08;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-07;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;1
Ambohibe;2022-01-10;9;2500;;;0;0;2;6;2022-01-10;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-09;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-08;0;0;;0;;0;2022-01-07;0;0;;0;;0;2
Ambohibe;2022-01-10;10;2500;;;0;0;1;5;2022-01-10;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-09;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-08;0;0;;0;;0;2022-01-07;0;0;;0;;0;2
Ambohibe;2022-01-10;17;2500;;;0;0;6;12;2022-01-10;0;0;;0;;0;2022-01-09;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-08;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-07;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;3
Ambohibe;2022-01-10;20;2500;;;0;0;2;6;2022-01-10;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-09;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-07;0;0;;0;;0;3
Ambohibe;2022-01-10;25;2500;;;0;0;4;10;2022-01-10;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-09;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-07;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;4
Ambohibe;2022-01-11;4;2500;4;1000;0;0;24;4;2022-01-11;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-10;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-09;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-08;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;1
Ambohibe;2022-01-11;5;2500;4;700;0;0;24;4;2022-01-11;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-01-10;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-01-09;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-01-08;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;1
Ambohibe;2022-01-11;6;2500;6;1000;0;0;36;6;2022-01-11;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-01-10;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-01-09;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-01-08;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;1
Ambohibe;2022-01-11;8;2500;5;1000;0;0;30;5;2022-01-11;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-01-10;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-01-09;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-01-08;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;1
Ambohibe;2022-01-11;9;2500;;;0;0;1;4;2022-01-11;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-10;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-09;0;0;;0;;0;2022-01-08;0;0;;0;;0;2
Ambohibe;2022-01-11;10;2500;5;1000;0;0;30;5;2022-01-11;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-01-10;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-01-09;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-01-08;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2
Ambohibe;2022-01-11;10;2500;;;0;0;3;12;2022-01-11;0;0;;0;;0;2022-01-10;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-09;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-08;0;0;;0;;0;2
Ambohibe;2022-01-11;13;2500;;;0;0;2;8;2022-01-11;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-10;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-09;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-08;0;0;;0;;0;3
Ambohibe;2022-01-11;17;2500;;;0;0;1;4;2022-01-11;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-10;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-09;0;0;;0;;0;2022-01-08;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;3
Ambohibe;2022-01-11;27;2500;;;0;0;5;17;2022-01-11;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-10;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-09;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;4
Ambohibe;2022-01-17;5;2500;3;1000;0;0;18;3;2022-01-17;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Crochet_Hazo_(Fingavitra,_Kavitry,_Fiavitry);0;2022-01-16;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-15;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-14;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;1
Ambohibe;2022-01-17;5;2500;4;1000;0;0;24;4;2022-01-17;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-01-16;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-01-15;1;1;Ligne_a_la_canne_(Vintana,_Vinta);1;;0;2022-01-14;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;1
Ambohibe;2022-01-17;6;2500;4;1000;0;0;24;4;2022-01-17;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-01-16;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-01-15;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-01-14;0;0;;0;;0;1
Ambohibe;2022-01-17;6;2500;4;1000;0;0;24;4;2022-01-17;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Crochet_Hazo_(Fingavitra,_Kavitry,_Fiavitry);0;2022-01-16;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-15;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-14;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;1
Ambohibe;2022-01-17;10;2500;;;0;0;1;4;2022-01-17;1;1;Balance_(Garigary,_Kiriry);25;Angady;1;2022-01-16;1;1;Balance_(Garigary,_Kiriry);25;Angady;1;2022-01-15;0;0;;0;;0;2022-01-14;0;0;;0;;0;2
Ambohibe;2022-01-17;12;2500;;;0;0;2;8;2022-01-17;1;1;Balance_(Garigary,_Kiriry);15;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-01-16;0;0;;0;;0;2022-01-15;1;1;Balance_(Garigary,_Kiriry);16;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-01-14;0;0;;0;;0;2
Ambohibe;2022-01-17;16;2500;;;0;0;1;4;2022-01-17;1;1;Balance_(Garigary,_Kiriry);20;Angady;1;2022-01-16;1;1;Balance_(Garigary,_Kiriry);20;Angady;1;2022-01-15;1;1;Balance_(Garigary,_Kiriry);20;Angady;1;2022-01-14;0;0;;0;;0;3
Ambohibe;2022-01-17;20;2500;;;0;0;3;10;2022-01-17;1;1;Balance_(Garigary,_Kiriry);20;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-01-16;1;1;Balance_(Garigary,_Kiriry);3;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-01-15;1;1;Balance_(Garigary,_Kiriry);20;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-01-14;0;0;;0;;0;3
Ambohibe;2022-01-17;28;2500;;;0;0;2;8;2022-01-17;1;1;Balance_(Garigary,_Kiriry);27;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-01-16;1;1;Balance_(Garigary,_Kiriry);26;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-01-15;1;1;Balance_(Garigary,_Kiriry);26;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-01-14;1;1;Balance_(Garigary,_Kiriry);26;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;4
Ambohibe;2022-01-18;4;2500;3;1000;0;0;18;3;2022-01-18;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-01-17;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-01-16;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-01-15;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;1
Ambohibe;2022-01-18;4;2500;3;1000;0;0;24;3;2022-01-18;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-01-17;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-01-16;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-01-15;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;1
Ambohibe;2022-01-18;5;2500;4;1000;0;0;24;4;2022-01-18;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-01-17;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-01-16;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-01-15;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;1
Ambohibe;2022-01-18;10;2500;5;1000;0;0;30;5;2022-01-18;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-01-17;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-01-16;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-01-15;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2
Ambohibe;2022-01-18;10;2500;;;0;0;3;12;2022-01-18;0;0;;0;;0;2022-01-17;1;1;Balance_(Garigary,_Kiriry);20;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-01-16;1;1;Balance_(Garigary,_Kiriry);20;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-01-15;1;1;Balance_(Garigary,_Kiriry);20;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;3
Ambohibe;2022-01-18;12;2500;;;0;0;1;4;2022-01-18;1;1;Balance_(Garigary,_Kiriry);30;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-01-17;1;1;Balance_(Garigary,_Kiriry);30;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-01-16;0;0;;0;;0;2022-01-15;0;0;;0;;0;2
Ambohibe;2022-01-18;18;2500;;;0;0;2;8;2022-01-18;1;1;Balance_(Garigary,_Kiriry);15;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-01-17;1;1;Balance_(Garigary,_Kiriry);15;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-01-16;0;0;;0;;0;2022-01-15;1;1;Balance_(Garigary,_Kiriry);15;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;3
Ambohibe;2022-01-18;20;2500;;;0;0;1;4;2022-01-18;1;1;Balance_(Garigary,_Kiriry);25;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-01-17;1;1;Balance_(Garigary,_Kiriry);25;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-01-16;1;1;Balance_(Garigary,_Kiriry);25;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-01-15;1;1;Balance_(Garigary,_Kiriry);25;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;4
Ambohibe;2022-01-18;25;2500;;;0;0;2;8;2022-01-18;1;1;Balance_(Garigary,_Kiriry);20;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-01-17;1;1;Balance_(Garigary,_Kiriry);20;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-01-16;1;1;Balance_(Garigary,_Kiriry);20;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-01-15;1;1;Balance_(Garigary,_Kiriry);20;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;4
Ambohibe;2022-01-19;4;2500;3;1000;0;0;30;5;2022-01-19;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-01-18;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-01-17;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-01-16;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;1
Ambohibe;2022-01-24;2;2500;2;1000;0;0;12;2;2022-01-24;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;Angady;1;2022-01-23;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-22;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;Angady;1;2022-01-21;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;1
Ambohibe;2022-01-24;3;2500;3;1000;0;0;18;3;2022-01-24;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-23;1;1;;0;;0;2022-01-22;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-21;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;1
Ambohibe;2022-01-24;5;2500;2;1000;0;0;12;2;2022-01-24;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-23;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;Angady;1;2022-01-22;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-21;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;1
Ambohibe;2022-01-24;5;2500;3;1000;0;0;24;3;2022-01-24;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-23;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-22;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Crochet_Hazo_(Fingavitra,_Kavitry,_Fiavitry);0;2022-01-21;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;1
Ambohibe;2022-01-24;6;2500;4;1000;0;0;24;4;2022-01-24;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Crochet_Hazo_(Fingavitra,_Kavitry,_Fiavitry);0;2022-01-23;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-22;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-21;0;0;;0;;0;1
Ambohibe;2022-01-24;8;2500;;;0;0;2;6;2022-01-24;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-23;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-22;0;0;;0;;0;2022-01-21;0;0;;0;;0;2
Ambohibe;2022-01-24;10;2500;;;0;0;1;5;2022-01-24;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-23;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-22;0;0;;0;;0;2022-01-21;0;0;;0;;0;2
Ambohibe;2022-01-24;16;2500;;;0;0;2;6;2022-01-24;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-23;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-22;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-21;0;0;;0;;0;3
Ambohibe;2022-01-24;20;2500;;;0;0;1;2;2022-01-24;0;0;;0;;0;2022-01-23;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-22;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-21;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;3
Ambohibe;2022-01-24;25;2500;;;0;0;3;9;2022-01-24;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-23;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-22;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-21;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;4
Ambohibe;2022-01-25;3;2500;2;1000;0;0;12;2;2022-01-25;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-24;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;Angady;1;2022-01-23;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;Angady;1;2022-01-22;0;0;;0;;0;1
